name,type,start_time,duration,"mosi","miso"
"SPI","result",2025-02-05T00:12:28.969939567+00:00,0.000015083,0x5F,0x9F
"SPI","disable",2025-02-05T00:12:28.970053650+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.970374483+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.970583900+00:00,0.000015083,0x87,0x00
"SPI","result",2025-02-05T00:12:28.970718567+00:00,0.000015083,0xE4,0x6C
"SPI","disable",2025-02-05T00:12:28.970824900+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.971013233+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.971191233+00:00,0.000015083,0x88,0x00
"SPI","result",2025-02-05T00:12:28.971308400+00:00,0.000015083,0xC0,0x80
"SPI","disable",2025-02-05T00:12:28.971407150+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.971586567+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.971752567+00:00,0.000015083,0x89,0x00
"SPI","result",2025-02-05T00:12:28.971862150+00:00,0.000015083,0x00,0x00
"SPI","disable",2025-02-05T00:12:28.971955567+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.973679983+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.974146650+00:00,0.000015083,0x80,0x00
"SPI","result",2025-02-05T00:12:28.974423650+00:00,0.000015083,0x10,0x00
"SPI","result",2025-02-05T00:12:28.974639233+00:00,0.000015083,0xFF,0x10
"SPI","result",2025-02-05T00:12:28.974836317+00:00,0.000015083,0xFF,0x10
"SPI","result",2025-02-05T00:12:28.975040067+00:00,0.000015083,0x00,0x10
"SPI","result",2025-02-05T00:12:28.975240817+00:00,0.000015083,0x00,0x10
"SPI","result",2025-02-05T00:12:28.975547400+00:00,0.000015083,0xCD,0x10
"SPI","result",2025-02-05T00:12:28.975804400+00:00,0.000015083,0xCC,0x10
"SPI","result",2025-02-05T00:12:28.976060567+00:00,0.000015083,0x44,0x10
"SPI","result",2025-02-05T00:12:28.976319983+00:00,0.000015083,0x41,0x10
"SPI","result",2025-02-05T00:12:28.976570150+00:00,0.000015083,0x85,0x10
"SPI","result",2025-02-05T00:12:28.976828317+00:00,0.000015083,0xEB,0x10
"SPI","result",2025-02-05T00:12:28.977092233+00:00,0.000015083,0x91,0x10
"SPI","result",2025-02-05T00:12:28.977350900+00:00,0.000015083,0x40,0x10
"SPI","result",2025-02-05T00:12:28.977963650+00:00,0.000015083,0x9A,0x10
"SPI","result",2025-02-05T00:12:28.978353650+00:00,0.000015083,0x99,0x10
"SPI","result",2025-02-05T00:12:28.978666900+00:00,0.000015083,0xF9,0x10
"SPI","result",2025-02-05T00:12:28.978953483+00:00,0.000015083,0x40,0x10
"SPI","disable",2025-02-05T00:12:28.979214733+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.979540483+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.979755483+00:00,0.000015083,0xA5,0x10
"SPI","result",2025-02-05T00:12:28.979873983+00:00,0.000015083,0x00,0x00
"SPI","disable",2025-02-05T00:12:28.979985400+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.980203817+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.980359317+00:00,0.000015083,0x01,0x10
"SPI","result",2025-02-05T00:12:28.980477067+00:00,0.000015083,0x00,0x04
"SPI","disable",2025-02-05T00:12:28.980626067+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.980814900+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.980984650+00:00,0.000015083,0x81,0x10
"SPI","result",2025-02-05T00:12:28.981099483+00:00,0.000015083,0x0C,0x04
"SPI","disable",2025-02-05T00:12:28.981201983+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.981381483+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.981543900+00:00,0.000015083,0x27,0x0D
"SPI","result",2025-02-05T00:12:28.981650900+00:00,0.000015083,0x00,0xB0
"SPI","disable",2025-02-05T00:12:28.981800733+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.982073483+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.982265233+00:00,0.000015083,0x01,0x00
"SPI","result",2025-02-05T00:12:28.982386983+00:00,0.000015083,0x00,0x0C
"SPI","disable",2025-02-05T00:12:28.982553067+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.982802567+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.982994233+00:00,0.000015083,0x81,0x00
"SPI","result",2025-02-05T00:12:28.983111567+00:00,0.000015083,0x04,0x0C
"SPI","disable",2025-02-05T00:12:28.983221067+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.983398400+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.983555567+00:00,0.000015083,0x27,0x10
"SPI","result",2025-02-05T00:12:28.983663067+00:00,0.000015083,0x00,0x80
"SPI","disable",2025-02-05T00:12:28.983813150+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.984955817+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.985365483+00:00,0.000015083,0xA5,0x10
"SPI","result",2025-02-05T00:12:28.985528233+00:00,0.000015083,0x40,0x00
"SPI","disable",2025-02-05T00:12:28.985650817+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.985854817+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.986041317+00:00,0.000015083,0x01,0x10
"SPI","result",2025-02-05T00:12:28.986167483+00:00,0.000015083,0x00,0x04
"SPI","disable",2025-02-05T00:12:28.986329400+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.986525483+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.986713817+00:00,0.000015083,0x81,0x10
"SPI","result",2025-02-05T00:12:28.986840567+00:00,0.000015083,0x10,0x04
"SPI","disable",2025-02-05T00:12:28.986940900+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.987101817+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.987278150+00:00,0.000015083,0x27,0x10
"SPI","result",2025-02-05T00:12:28.987404150+00:00,0.000015083,0x00,0xD8
"SPI","disable",2025-02-05T00:12:28.987575483+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.987959817+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.988198567+00:00,0.000015083,0x28,0x10
"SPI","result",2025-02-05T00:12:28.988331483+00:00,0.000015083,0x00,0x00
"SPI","disable",2025-02-05T00:12:28.988466567+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.988886483+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.989131233+00:00,0.000015083,0x28,0x10
"SPI","result",2025-02-05T00:12:28.989278233+00:00,0.000015083,0x00,0x00
"SPI","disable",2025-02-05T00:12:28.989410400+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.989775567+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.990014483+00:00,0.000015083,0x28,0x10
"SPI","result",2025-02-05T00:12:28.990145150+00:00,0.000015083,0x00,0x00
"SPI","disable",2025-02-05T00:12:28.990275817+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.990632817+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.990886650+00:00,0.000015083,0x28,0x10
"SPI","result",2025-02-05T00:12:28.991028650+00:00,0.000015083,0x00,0x00
"SPI","disable",2025-02-05T00:12:28.991158733+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.991516483+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.991760983+00:00,0.000015083,0x28,0x10
"SPI","result",2025-02-05T00:12:28.991892650+00:00,0.000015083,0x00,0x00
"SPI","disable",2025-02-05T00:12:28.992024067+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.992372317+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.992646900+00:00,0.000015083,0x28,0x10
"SPI","result",2025-02-05T00:12:28.992784567+00:00,0.000015083,0x00,0x00
"SPI","disable",2025-02-05T00:12:28.992927317+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.993300733+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.993573817+00:00,0.000015083,0x28,0x10
"SPI","result",2025-02-05T00:12:28.993716233+00:00,0.000015083,0x00,0x40
"SPI","disable",2025-02-05T00:12:28.993845983+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.994204567+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.994449483+00:00,0.000015083,0x28,0x10
"SPI","result",2025-02-05T00:12:28.994584567+00:00,0.000015083,0x00,0x66
"SPI","disable",2025-02-05T00:12:28.994718567+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:28.995227317+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:28.995507483+00:00,0.000015083,0x28,0x10
"SPI","result",2025-02-05T00:12:28.995638817+00:00,0.000015083,0x00,0x66
"SPI","disable",2025-02-05T00:12:28.995788650+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:29.001505650+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:29.001982900+00:00,0.000015083,0x24,0x10
"SPI","result",2025-02-05T00:12:29.002153233+00:00,0.000015083,0x00,0x59
"SPI","disable",2025-02-05T00:12:29.002323567+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:29.003164483+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:29.003466400+00:00,0.000015083,0x01,0x10
"SPI","result",2025-02-05T00:12:29.003614900+00:00,0.000015083,0x00,0x10
"SPI","disable",2025-02-05T00:12:29.003766650+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:29.003993650+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:29.004185233+00:00,0.000015083,0x81,0x10
"SPI","result",2025-02-05T00:12:29.004308900+00:00,0.000015083,0x04,0x10
"SPI","disable",2025-02-05T00:12:29.004400650+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:29.004561983+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:29.004713483+00:00,0.000015083,0x27,0x10
"SPI","result",2025-02-05T00:12:29.004835067+00:00,0.000015083,0x00,0x80
"SPI","disable",2025-02-05T00:12:29.004986067+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:29.005243567+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:29.005457233+00:00,0.000015083,0x00,0x10
"SPI","result",2025-02-05T00:12:29.005641900+00:00,0.000015083,0x00,0x10
"SPI","result",2025-02-05T00:12:29.005945483+00:00,0.000015083,0x00,0xFF
"SPI","result",2025-02-05T00:12:29.006254233+00:00,0.000015083,0x00,0xFF
"SPI","result",2025-02-05T00:12:29.006495400+00:00,0.000015083,0x00,0x00
"SPI","result",2025-02-05T00:12:29.006720233+00:00,0.000015083,0x00,0x00
"SPI","result",2025-02-05T00:12:29.007034483+00:00,0.000015083,0x00,0x00
"SPI","result",2025-02-05T00:12:29.007319650+00:00,0.000015083,0x00,0x00
"SPI","result",2025-02-05T00:12:29.007900983+00:00,0.000015083,0x00,0xC8
"SPI","result",2025-02-05T00:12:29.008364567+00:00,0.000015083,0x00,0x41
"SPI","result",2025-02-05T00:12:29.008702983+00:00,0.000015083,0x00,0x00
"SPI","result",2025-02-05T00:12:29.009016400+00:00,0.000015083,0x00,0x00
"SPI","result",2025-02-05T00:12:29.009321150+00:00,0.000015083,0x00,0x48
"SPI","result",2025-02-05T00:12:29.009629150+00:00,0.000015083,0x00,0x42
"SPI","result",2025-02-05T00:12:29.009930233+00:00,0.000015083,0x00,0x33
"SPI","result",2025-02-05T00:12:29.010239817+00:00,0.000015083,0x00,0x33
"SPI","result",2025-02-05T00:12:29.010539983+00:00,0.000015083,0x00,0x53
"SPI","result",2025-02-05T00:12:29.010841900+00:00,0.000015083,0x00,0x40
"SPI","disable",2025-02-05T00:12:29.011247150+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:29.013402317+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:29.013851150+00:00,0.000015083,0xA5,0x00
"SPI","result",2025-02-05T00:12:29.014027317+00:00,0.000015083,0x40,0x40
"SPI","disable",2025-02-05T00:12:29.014149067+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:29.014381150+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:29.014549233+00:00,0.000015083,0x01,0x00
"SPI","result",2025-02-05T00:12:29.014671983+00:00,0.000015083,0x00,0x04
"SPI","disable",2025-02-05T00:12:29.014800983+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:29.015002067+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:29.015203567+00:00,0.000015083,0x81,0x00
"SPI","result",2025-02-05T00:12:29.015338483+00:00,0.000015083,0x10,0x04
"SPI","disable",2025-02-05T00:12:29.015430983+00:00,0.000000083,,
"SPI","enable",2025-02-05T00:12:29.015595150+00:00,0.000000083,,
"SPI","result",2025-02-05T00:12:29.015763400+00:00,0.000015083,0x27,0x10
"SPI","result",2025-02-05T00:12:29.015881233+00:00,0.000015083,0x00,0xD8
"SPI","disable",2025-02-05T00:12:29.016017733+00:00,0.000000083,,
