name,type,start_time,duration,"mosi","miso"
"SPI","result",2025-05-05T14:49:16.051752125+00:00,0.000007542,0xC0,0x80
"SPI","disable",2025-05-05T14:49:16.051847625+00:00,0.000000042,,
"SPI","enable",2025-05-05T14:49:16.051915083+00:00,0.000000042,,
"SPI","result",2025-05-05T14:49:16.052000750+00:00,0.000007542,0x89,0x00
"SPI","result",2025-05-05T14:49:16.052153333+00:00,0.000007542,0x00,0x00
"SPI","disable",2025-05-05T14:49:16.052251125+00:00,0.000000042,,
"SPI","enable",2025-05-05T14:49:16.052303458+00:00,0.000000042,,
"SPI","result",2025-05-05T14:49:16.052403375+00:00,0.000007542,0x91,0x00
"SPI","result",2025-05-05T14:49:16.052555458+00:00,0.000007542,0x5C,0x9F
"SPI","disable",2025-05-05T14:49:16.052653458+00:00,0.000000042,,
"SPI","enable",2025-05-05T14:49:16.053332542+00:00,0.000000042,,
"SPI","result",2025-05-05T14:49:16.053416625+00:00,0.000007542,0xA5,0x00
"SPI","result",2025-05-05T14:49:16.053555583+00:00,0.000007542,0x40,0x00
"SPI","disable",2025-05-05T14:49:16.053652875+00:00,0.000000042,,
"SPI","enable",2025-05-05T14:49:16.053713667+00:00,0.000000042,,
"SPI","result",2025-05-05T14:49:16.053851750+00:00,0.000007542,0x01,0x00
"SPI","result",2025-05-05T14:49:16.053983333+00:00,0.000007542,0x00,0x04
"SPI","disable",2025-05-05T14:49:16.055028792+00:00,0.000000042,,
"SPI","enable",2025-05-05T14:49:16.055081125+00:00,0.000000042,,
"SPI","result",2025-05-05T14:49:16.055168292+00:00,0.0000075,0x81,0x00
"SPI","result",2025-05-05T14:49:16.055314458+00:00,0.000007542,0x10,0x04
"SPI","disable",2025-05-05T14:49:16.055423500+00:00,0.000000042,,
"SPI","enable",2025-05-05T14:49:16.055468250+00:00,0.000000042,,
"SPI","result",2025-05-05T14:49:16.055563208+00:00,0.000007542,0x27,0x00
"SPI","result",2025-05-05T14:49:16.055713042+00:00,0.000007542,0x00,0xD8
