name,type,start_time,duration,"mosi","miso"
"SPI","enable",2025-01-30T23:54:14.050861017+00:00,0.000000083,,
"SPI","disable",2025-01-30T23:54:14.955358683+00:00,0.000000083,,
"SPI","enable",2025-01-30T23:54:15.055099683+00:00,0.000000083,,
"SPI","result",2025-01-30T23:54:15.055117517+00:00,0.000007583,0x10,0x00
"SPI","result",2025-01-30T23:54:15.055127850+00:00,0.000007583,0x00,0x24
"SPI","disable",2025-01-30T23:54:15.055137100+00:00,0.000000083,,
"SPI","enable",2025-01-30T23:54:15.055511183+00:00,0.000000083,,
"SPI","result",2025-01-30T23:54:15.055516933+00:00,0.000007583,0x01,0x9F
"SPI","result",2025-01-30T23:54:15.055527183+00:00,0.000007583,0x00,0x09
"SPI","disable",2025-01-30T23:54:15.055536433+00:00,0.000000083,,
"SPI","enable",2025-01-30T23:54:15.055551183+00:00,0.000000083,,
"SPI","result",2025-01-30T23:54:15.055552850+00:00,0.000007583,0x81,0x1A
"SPI","result",2025-01-30T23:54:15.055563183+00:00,0.000007583,0x05,0x40
"SPI","disable",2025-01-30T23:54:15.055574183+00:00,0.000000083,,
"SPI","enable",2025-01-30T23:54:15.055586850+00:00,0.000000083,,
"SPI","result",2025-01-30T23:54:15.055588433+00:00,0.000007583,0x27,0xB0
"SPI","result",2025-01-30T23:54:15.055598767+00:00,0.000007583,0x00,0x7B
"SPI","disable",2025-01-30T23:54:15.055608017+00:00,0.000000083,,
"SPI","enable",2025-01-30T23:54:15.055620683+00:00,0.000000083,,
"SPI","result",2025-01-30T23:54:15.055622350+00:00,0.000007583,0x27,0x9B
"SPI","result",2025-01-30T23:54:15.055632683+00:00,0.000007583,0x00,0x08
"SPI","disable",2025-01-30T23:54:15.055641933+00:00,0.000000083,,
"SPI","enable",2025-01-30T23:54:15.055654600+00:00,0.000000083,,
"SPI","result",2025-01-30T23:54:15.055656267+00:00,0.000007583,0x27,0x86
"SPI","result",2025-01-30T23:54:15.055666600+00:00,0.000007583,0x00,0x8A
"SPI","disable",2025-01-30T23:54:15.055675850+00:00,0.000000083,,
"SPI","enable",2025-01-30T23:54:15.055690850+00:00,0.000000083,,
"SPI","result",2025-01-30T23:54:15.055692517+00:00,0.000007583,0xBC,0x40
"SPI","result",2025-01-30T23:54:15.055702850+00:00,0.000007583,0x8F,0x80
"SPI","disable",2025-01-30T23:54:15.055713183+00:00,0.000000083,,
"SPI","enable",2025-01-30T23:54:15.055725850+00:00,0.000000083,,
"SPI","result",2025-01-30T23:54:15.055727517+00:00,0.000007583,0xEF,0x06
"SPI","result",2025-01-30T23:54:15.055737850+00:00,0.000007583,0x30,0x10
"SPI","disable",2025-01-30T23:54:15.055748183+00:00,0.000000083,,
"SPI","enable",2025-01-30T23:54:15.055760850+00:00,0.000000083,,
"SPI","result",2025-01-30T23:54:15.055762517+00:00,0.000007583,0xDA,0x00
"SPI","result",2025-01-30T23:54:15.055772850+00:00,0.000007583,0x55,0x00
"SPI","disable",2025-01-30T23:54:15.055783267+00:00,0.000000083,,
"SPI","enable",2025-01-30T23:54:15.055797933+00:00,0.000000083,,
"SPI","result",2025-01-30T23:54:15.055799600+00:00,0.000007583,0xDC,0x00
"SPI","result",2025-01-30T23:54:15.055809933+00:00,0.000007583,0x70,0x00
"SPI","disable",2025-01-30T23:54:15.055820267+00:00,0.000000083,,
"SPI","enable",2025-01-30T23:54:15.055839267+00:00,0.000000083,,
