name,type,start_time,duration,"mosi","miso"
"SPI","result",2025-02-04T16:32:35.784085133+00:00,0.000007583,0xCD,0x10
"SPI","result",2025-02-04T16:32:35.784230300+00:00,0.000007583,0xCC,0x10
"SPI","result",2025-02-04T16:32:35.784385133+00:00,0.000007583,0x44,0x10
"SPI","result",2025-02-04T16:32:35.784537883+00:00,0.000007583,0x41,0x10
"SPI","result",2025-02-04T16:32:35.784685383+00:00,0.000007583,0x66,0x10
"SPI","result",2025-02-04T16:32:35.784830467+00:00,0.0000075,0x66,0x10
"SPI","result",2025-02-04T16:32:35.784985300+00:00,0.000007583,0x36,0x10
"SPI","result",2025-02-04T16:32:35.785130550+00:00,0.000007583,0x42,0x10
"SPI","result",2025-02-04T16:32:35.785393633+00:00,0.000007583,0xCD,0x10
"SPI","result",2025-02-04T16:32:35.785533217+00:00,0.000007583,0xCC,0x10
"SPI","result",2025-02-04T16:32:35.785680883+00:00,0.000007583,0x6C,0x10
"SPI","result",2025-02-04T16:32:35.785833967+00:00,0.000007583,0x40,0x10
"SPI","disable",2025-02-04T16:32:35.785929300+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.786045550+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.786112383+00:00,0.000007583,0xDA,0x10
"SPI","result",2025-02-04T16:32:35.786266550+00:00,0.000007583,0x5D,0x55
"SPI","disable",2025-02-04T16:32:35.786312467+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.786362383+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.786546967+00:00,0.000007583,0xDC,0x10
"SPI","result",2025-02-04T16:32:35.786735883+00:00,0.000007583,0x7C,0x70
"SPI","disable",2025-02-04T16:32:35.786866300+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.786921383+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.787014717+00:00,0.000007583,0xA5,0x10
"SPI","result",2025-02-04T16:32:35.787172050+00:00,0.000007583,0x00,0x00
"SPI","disable",2025-02-04T16:32:35.787269383+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.787321883+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.787421383+00:00,0.000007583,0x01,0x10
"SPI","result",2025-02-04T16:32:35.787574800+00:00,0.000007583,0x00,0x04
"SPI","disable",2025-02-04T16:32:35.788334383+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.788391300+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.788494550+00:00,0.0000075,0x81,0x10
"SPI","result",2025-02-04T16:32:35.788638883+00:00,0.000007583,0x0C,0x04
"SPI","disable",2025-02-04T16:32:35.788744800+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.788796633+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.788888633+00:00,0.000007583,0x27,0x10
"SPI","result",2025-02-04T16:32:35.789033717+00:00,0.000007583,0x00,0xA0
"SPI","disable",2025-02-04T16:32:35.789320550+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.789362050+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.789479967+00:00,0.000007583,0xDA,0x00
"SPI","result",2025-02-04T16:32:35.789611383+00:00,0.000007583,0x55,0x5D
"SPI","disable",2025-02-04T16:32:35.789715633+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.789766467+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.789861217+00:00,0.000007583,0xDC,0x00
"SPI","result",2025-02-04T16:32:35.790025383+00:00,0.000007583,0x70,0x7C
"SPI","disable",2025-02-04T16:32:35.790115883+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.790173550+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.790267717+00:00,0.000007583,0x01,0x00
"SPI","result",2025-02-04T16:32:35.790424383+00:00,0.000007583,0x00,0x0C
"SPI","disable",2025-02-04T16:32:35.791312967+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.791371550+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.791480383+00:00,0.000007583,0x81,0x00
"SPI","result",2025-02-04T16:32:35.791613133+00:00,0.000007583,0x04,0x0C
"SPI","disable",2025-02-04T16:32:35.791730800+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.791762467+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.791877300+00:00,0.000007583,0x27,0x10
"SPI","result",2025-02-04T16:32:35.792016800+00:00,0.000007583,0x00,0x80
"SPI","disable",2025-02-04T16:32:35.792301717+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.792547133+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.792618967+00:00,0.000007583,0xDA,0x10
"SPI","result",2025-02-04T16:32:35.792763300+00:00,0.000007583,0x55,0x55
"SPI","disable",2025-02-04T16:32:35.792862883+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.792921467+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.793013217+00:00,0.000007583,0xDC,0x10
"SPI","result",2025-02-04T16:32:35.793162967+00:00,0.000007583,0x70,0x70
"SPI","disable",2025-02-04T16:32:35.793266467+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.793318383+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.793422883+00:00,0.000007583,0xA5,0x10
"SPI","result",2025-02-04T16:32:35.793568133+00:00,0.000007583,0x40,0x00
"SPI","disable",2025-02-04T16:32:35.793662717+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.793713300+00:00,0.000000083,,
